,G0000,G0001,G0002,G0003,G0004,G0005,G0006,G0007,G0008,G0009,G0010,G0011,G0012,G0013,G0014,G0015,G0016,G0017,G0018,G0019,G0020,G0021,G0022,G0023,G0024,G0025,G0026,G0027,G0028,G0029,G0030,G0031,G0032,G0033,G0034,G0035,G0036,G0037,G0038,G0039,G0040,G0041,G0042,G0043,G0044,G0045,G0046,G0047,G0048,G0049,G0050,G0051,G0052,G0053,G0054,G0055,G0056,G0057,G0058,G0059,G0060,G0061,G0062,G0063,G0064,G0065,G0066,G0067,G0068,G0069,G0070,G0071,G0072,G0073,G0074,G0075,G0076,G0077,G0078,G0079,G0080,G0081,G0082,G0083,G0084,G0085,G0086,G0087,G0088,G0089,G0090,G0091,G0092,G0093,G0094,G0095,G0096,G0097,G0098,G0099,G0100,G0101,G0102,G0103,G0104,G0105,G0106,G0107,G0108,G0109,G0110,G0111,G0112,G0113,G0114,G0115,G0116,G0117,G0118,G0119,G0120,G0121,G0122,G0123,G0124,G0125,G0126,G0127,G0128,G0129,G0130,G0131,G0132,G0133,G0134,G0135,G0136,G0137,G0138,G0139,G0140,G0141,G0142,G0143,G0144,G0145,G0146,G0147,G0148,G0149,G0150,G0151,G0152,G0153,G0154,G0155,G0156,G0157,G0158,G0159,G0160,G0161,G0162,G0163,G0164,G0165,G0166,G0167,G0168,G0169,G0170,G0171,G0172,G0173,G0174,G0175,G0176,G0177,G0178,G0179,G0180,G0181,G0182,G0183,G0184,G0185,G0186,G0187,G0188,G0189,G0190,G0191,G0192,G0193,G0194,G0195,G0196,G0197,G0198,G0199
SIM-0092-NT,7.2378316,5.0000334,3.2656126,2.0287547,4.741098,3.033789,3.7906442,3.0773466,4.414357,4.2611246,4.5654173,3.8502195,3.4470398,1.935045,3.5586839,3.9765327,5.984872,3.6064932,5.300847,2.5777574,2.4811354,2.2535183,3.6888835,6.3285356,3.4066327,5.5750837,2.939102,5.236366,4.417962,3.8002448,4.6125507,4.386152,4.2303386,3.9618764,2.9339528,2.8876185,4.296177,5.412552,2.3675015,4.6487665,3.9384599,5.185223,4.109236,3.197171,5.226409,4.4066,5.1774883,4.2578855,2.7590077,3.0957599,4.9807367,5.320971,4.18313,3.2969413,5.009743,2.5978088,3.0547836,4.594737,3.5004156,3.4805956,4.2231364,5.0006843,4.452267,3.3138144,5.1453676,2.734726,2.886692,3.564488,3.600127,2.6906414,4.4557104,4.8269053,2.830926,3.6710148,4.016345,4.089553,5.865113,5.258419,5.332823,5.3996835,3.9794536,4.046399,3.7439198,3.411557,2.193098,3.6236572,4.9168797,6.7610188,5.570158,3.0788221,3.5837436,2.9365833,2.969894,4.4904485,5.3558965,2.8464823,4.1398563,1.7049253,3.340959,3.3640256,3.4978085,3.3273532,3.3133974,2.6484797,3.6191688,5.4978304,2.8896818,2.5105596,7.1817164,7.5248833,2.969487,3.0178173,3.8485274,6.1018353,2.3318968,3.0891652,4.781753,4.501475,3.8138597,3.6464145,3.0851774,3.3309188,4.0469346,4.3392305,3.7449973,5.0625377,4.7850494,3.8248906,3.5075598,3.0436544,3.9120972,3.2246804,3.7734528,3.4671636,6.854895,6.011275,3.755043,3.0157688,3.0905898,4.8779173,3.8584015,4.311021,2.8007445,5.518139,4.086697,3.119845,3.5252695,3.7595994,3.9039297,3.0757117,4.4780393,4.5242586,3.947276,5.146952,1.9606388,4.3712244,3.6193066,4.2219715,3.5986161,1.8578901,4.520986,5.3773775,2.1960082,4.8131566,2.9269435,2.910449,3.4062378,3.2953823,6.3674765,5.5685744,5.4790726,6.3469386,4.907874,5.4212775,3.1480732,5.1720657,3.7190769,4.2822266,3.188158,4.4176555,2.608183,5.135669,3.6321614,4.9910383,3.9911752,5.8662467,4.174809,2.8872228,3.5659964,2.680141,4.563712,5.3579416,4.4172463,3.5938804,2.0936518,4.658187,3.2804098,3.5910857,2.6234605,5.025606
SIM-0093-NT,6.277429,4.976463,3.5367422,2.0619588,3.666156,3.934206,3.4535122,4.290589,3.9919026,5.3193846,3.9268966,4.5448427,3.268563,3.046763,3.6024628,3.9226983,6.065495,4.8515444,5.4911065,3.569816,1.8864471,3.4400764,2.5554214,6.1459727,3.1207304,4.129605,3.2833245,6.008732,4.228648,4.226302,5.1370826,3.7765188,4.1236506,3.663524,3.0147843,3.438969,4.779613,4.194149,3.7318895,3.8463483,3.7781827,3.455956,3.856573,3.5872674,4.8436465,3.9302845,5.5564885,4.3547783,2.5412326,3.3177125,5.6797853,5.287909,3.258212,3.5103278,6.0181546,2.48111,3.4032128,4.690605,4.602011,4.190004,3.487444,4.705759,5.792493,3.8920794,4.061941,2.2178454,3.9830391,2.3984947,2.9084475,2.8033512,2.9080756,4.7398443,3.3150668,4.634662,3.9892066,3.8069432,5.300657,4.5874376,4.7848725,3.3927433,3.0004668,4.476821,4.7808423,3.6366343,2.9423075,3.8891864,4.1506777,6.2494526,6.57969,3.1373034,3.8206952,2.6486871,2.895408,4.369882,5.737012,4.0072618,2.771946,1.0934104,3.8684015,3.4921794,3.6503587,3.463287,3.2256129,1.9562778,1.4348985,6.058003,1.6304677,3.5695453,6.6143246,6.9753885,2.0721467,3.8196075,5.271122,5.9665656,3.6056347,3.5121396,4.3417325,4.3993354,2.6604912,4.9982214,2.6949291,4.195213,3.5028582,3.4606268,4.1575804,3.9094884,5.187135,4.3769717,4.3887324,3.6608634,3.9252682,2.8034165,4.721083,4.1884866,6.082467,5.289179,5.4395056,2.5859108,2.115282,5.15014,4.1337256,5.028935,2.5784721,4.942201,4.7045894,3.1306522,4.5802536,4.390399,3.7119284,3.8070793,2.587172,3.7316988,4.699054,5.772584,1.5826195,4.0877695,4.7281404,5.0086107,3.8518133,2.0852225,3.1712341,6.216437,2.7237399,4.940158,3.3274488,4.421252,2.8184834,3.6483328,5.2720504,4.8075814,5.1579957,5.458688,4.078643,5.401033,4.881613,4.330474,4.14515,4.1172295,2.4784377,5.671822,2.976823,4.9794135,4.31297,5.9208574,4.8513823,6.12929,4.916368,2.2565258,3.1413288,2.935454,4.1711893,5.802895,4.103822,3.8498302,2.8315477,2.9867692,3.2923918,2.8561695,5.2023735,5.729199
SIM-0094-NT,6.7999625,4.6440897,4.222421,2.3679574,4.3868117,4.6316357,3.643433,3.6788106,3.3911026,4.228621,4.0131474,3.8605692,3.128978,1.6154315,3.8440294,3.5310247,6.072297,4.5977373,4.784985,3.0187948,3.586881,3.4713392,3.350762,6.862684,3.2202442,4.5282354,2.596222,4.877673,4.7708116,4.538242,3.9709926,3.9517746,4.3389373,3.1542175,2.1212378,2.4689424,3.538259,6.583847,4.37964,3.8335543,5.146827,4.654868,4.1508107,4.5889096,5.034269,5.652163,5.9285583,4.8361974,3.4429784,2.632642,5.406822,5.6659455,3.3270144,3.5838313,5.4592414,3.7375717,3.4019108,5.8246355,2.5256228,3.386356,3.6588845,5.083822,5.352693,3.3566713,4.5213766,1.3510288,3.2544687,4.1561837,2.6053827,3.208424,3.6193984,4.790155,2.2532768,3.8753142,3.6844482,4.3816442,5.4764757,3.9285822,5.831664,4.0832133,2.9916968,3.8671896,4.5286407,4.2001,3.1557336,3.6590142,5.224644,5.5528316,6.16577,3.3301384,4.034088,2.1823728,3.9938915,4.261615,4.6127462,2.723511,3.408206,1.0544503,4.737587,3.4620461,4.3839827,3.983851,3.7297843,1.8076069,1.1940683,5.9261303,3.5954037,2.489289,5.731953,6.627782,3.015931,4.2747936,3.5719504,5.0548096,3.7564528,4.1212554,4.6476474,5.2883077,2.9413295,4.331784,2.590985,4.0650983,2.5400364,4.1018186,3.8130713,4.439873,5.6403646,4.7663317,3.8724747,4.465152,3.5037532,3.3054497,4.6445584,3.485072,6.4866314,5.320677,4.095498,3.5902681,2.469602,4.7477255,4.783327,4.534422,1.5283543,5.355259,4.25112,2.1880627,2.274818,4.7154245,3.6225078,3.0859065,4.216213,4.1509185,3.759011,5.927812,2.460788,4.4364815,4.772041,4.4530582,3.4062262,2.2153351,4.548366,5.098594,2.0814476,4.149953,3.789068,3.9802027,2.6207473,4.0757933,4.7777443,4.237738,6.122575,5.64182,4.041224,5.859956,4.049589,4.7293186,3.7753477,4.3467293,3.4613557,5.126165,2.282447,4.976489,4.084882,5.515714,4.3911085,6.278439,4.0721574,2.2125506,3.7952874,2.1967883,3.3363647,5.621969,3.7246475,3.1037252,2.112082,5.0535517,2.8896854,3.3917744,4.428046,5.4575725
SIM-0095-NT,7.40294,3.6326327,3.6655507,2.4908664,4.2345386,3.1276946,2.0332623,2.7659078,4.1186337,5.6662893,4.521467,3.8035076,3.9272826,2.827905,3.316779,5.037273,5.2198462,3.394354,4.7721868,3.1213841,2.6325905,3.4339285,3.2577841,6.1243215,3.208021,3.6823263,2.3394427,4.7389174,3.9634867,3.7274683,4.6613016,3.3079875,3.784988,3.1484666,3.6296823,3.4883094,4.4705267,4.7978497,4.313394,4.0732102,4.2985964,5.020996,4.038067,3.2692153,4.533752,5.11175,5.976913,4.0407696,2.95162,2.8266912,6.8223696,6.1599503,4.2378654,3.6358032,5.244232,3.5843096,3.4314091,4.2285557,3.832328,4.413571,2.7886417,3.8763812,5.5888643,3.128354,3.7608733,1.814597,4.197054,3.4256616,3.5723867,3.1629796,3.4795501,4.262223,2.4812934,4.384396,3.8921916,3.8046362,5.2763157,5.176307,5.375034,4.529154,2.940734,3.7394958,4.0020804,4.572926,2.4083698,3.9296072,3.29839,6.814662,6.5002394,3.6021106,4.1189303,2.956258,3.7591398,4.6228027,5.54531,2.9430752,3.2457569,1.8878326,3.6694815,2.1544309,2.853056,3.2381272,4.3586254,2.2469425,3.9153657,5.669366,2.9350483,3.5488157,6.369752,7.2326,3.3635602,3.6594481,5.1729965,6.3702774,2.587029,3.9155061,4.0036893,5.1956606,3.7359595,4.5405636,2.5704255,2.8336926,5.052296,4.297714,2.9445686,5.04442,6.0306444,4.05421,4.3021355,4.1721787,3.4445992,2.933108,5.2074575,3.83661,5.67439,5.347334,4.9222584,2.2489944,3.0149136,6.4222527,5.2782803,4.766745,2.9136353,5.5808516,4.3914948,3.3519661,4.4227667,3.631836,4.340792,3.8885665,3.9480941,3.7553391,4.268398,5.6292777,1.9926491,4.001407,4.087574,3.876033,3.391864,2.3738613,3.9749599,6.200289,2.6811662,5.4355917,3.352065,3.5231419,3.5151303,3.7305207,5.198786,4.931986,6.0630364,4.54953,5.1314096,5.538731,5.289002,4.161214,3.8621285,3.9737353,2.3149588,5.318688,1.8597277,4.636517,4.361487,4.906229,4.2990017,6.2208247,4.6060157,2.2254298,4.5705433,2.2443535,3.2519166,5.9444523,4.02156,4.188743,2.8778589,4.4700456,3.2196574,3.2527158,4.072503,5.1338296
SIM-0096-NT,7.2702045,3.9211972,2.4088326,2.6100552,3.900284,3.364101,3.4835405,3.3089705,4.574404,5.023396,3.9786355,3.7065072,2.712617,1.9902718,3.2639687,4.7778225,6.1236744,3.957676,5.4735675,2.7071073,3.5028954,3.6824613,4.392941,6.634246,3.3972306,5.4840593,2.7841682,4.733865,4.3528285,4.527803,3.5312984,2.8641813,4.564341,3.903782,2.422854,3.0572712,4.8567877,6.179322,4.336638,3.836063,5.153638,5.3137035,4.6895595,4.5682135,5.523923,3.9302106,4.9162445,4.0344195,3.1302805,2.8542337,6.754469,5.941194,3.6567602,3.0501416,6.051663,2.8899238,2.3522031,4.654457,3.1075258,3.7820592,3.8396533,3.8849854,5.1636696,3.718525,4.2852945,1.4458177,3.7098992,2.7094204,3.074479,3.2222476,4.263234,5.8592544,3.01227,4.255425,3.8859992,3.9056213,5.027858,4.5234528,4.826563,4.264954,3.28841,4.5009007,4.700065,3.8635974,3.5389576,2.810119,5.193341,5.8482513,6.1244006,3.3604648,4.274475,2.3722095,2.3365335,4.1519613,5.0962725,2.2463202,3.3685393,1.3147852,4.1618767,2.8145456,4.451108,2.9950497,4.120933,2.135736,1.7213206,6.0268908,3.089284,3.2042093,5.69028,6.176689,3.1506627,3.8414943,4.763261,5.591642,2.1709554,4.021602,4.772766,5.130608,3.6382105,3.8434436,2.8337314,3.4633608,3.4110446,4.1832223,2.9844697,4.356991,5.9824963,4.6767464,4.5057755,4.828994,3.5876365,4.5236616,4.086243,4.9046164,7.0928698,4.6967397,5.119393,3.094988,2.6036043,5.453462,3.7587914,4.731142,1.7850168,5.015978,5.122102,3.0828283,3.3485794,4.534423,3.3492267,3.2883983,3.6813767,4.1414475,4.355462,5.739075,1.4196502,3.3690999,4.920571,3.947097,3.8376048,2.1872258,4.609492,5.424607,2.9924772,5.552967,4.167136,4.0174885,2.729539,5.0765996,4.804232,5.02327,5.898704,5.1461434,4.531668,5.4888268,4.6525207,4.9864006,5.0422554,4.6019573,3.5605175,5.2773633,3.741465,4.2971373,3.7179828,4.2176776,5.030256,6.2447333,4.232975,3.1454997,3.5736067,2.6567588,3.5415032,6.3083267,4.2084346,3.446693,3.3737016,4.317017,3.0861404,3.70961,4.034648,5.999202
SIM-0097-NT,6.8582873,4.2924857,3.6842747,1.5526704,4.4278507,2.8256416,4.8442607,4.5422306,3.8040886,5.325909,4.1596484,3.6670654,3.0241618,2.3050165,2.7533584,4.077729,5.7467837,4.2863746,4.9439807,3.3205347,3.2525113,3.3014505,3.9727974,6.375835,3.0798101,5.1468735,2.1067662,5.9834127,4.522141,4.93559,3.524565,2.7863896,4.6289887,3.7262838,2.9435167,2.8149755,3.8585293,4.8364134,4.301567,3.2400656,3.597323,5.115686,4.434712,4.5829525,5.5959187,5.145365,5.862587,4.366661,4.028426,1.970413,5.444313,5.556076,4.267259,3.1274242,5.843159,3.1827793,3.5119467,5.0409384,4.3745546,3.9702733,4.101636,3.9692998,4.925084,4.972999,4.2378798,2.270484,4.216803,3.7442603,1.9520867,3.567451,3.6368606,4.615948,2.5481987,4.549017,3.8814507,3.608365,4.433204,4.0038433,5.713913,3.206623,3.24498,5.1166773,4.472277,4.547698,2.3850944,3.476839,4.626139,6.376298,6.463655,3.2183232,5.490798,2.300398,3.6038587,3.9185324,5.7718935,3.5411725,2.9152586,1.7440685,4.5732517,3.61344,2.8133626,2.9401543,4.866436,2.2086828,2.674666,6.6927133,2.0964966,2.4833658,5.7250643,7.557379,3.388316,4.041634,4.3219757,6.3434825,2.9868202,4.093706,5.283357,5.333176,3.6456816,3.7348719,3.3226418,4.4977527,3.5119252,3.7296534,4.10419,3.7006748,4.2163153,4.071282,4.4029765,3.5231793,4.1110168,3.411677,4.0763006,4.9194455,6.3080487,6.137599,3.65774,2.5045218,3.1176198,6.1185718,3.7577813,4.5518317,1.6378659,4.568127,4.5509763,2.6432636,2.8757133,3.5997584,3.1094627,3.9461207,4.1953025,4.044299,3.6979747,5.9744673,1.7867308,3.7667968,4.098098,3.971436,3.7241664,3.0519023,4.8969235,5.599245,2.7354493,4.313113,4.036508,3.523247,3.2922294,5.1500797,5.0150385,6.044057,5.9776297,4.8025994,4.041359,6.9264126,4.6854873,4.544912,3.6016986,4.281934,3.2982156,5.1625338,3.7085018,4.218365,4.1316643,5.134798,4.501346,6.3567333,4.000062,1.244743,4.0453134,2.758903,2.8052967,4.6559525,5.6028504,3.532577,2.9961054,5.1304045,3.2944713,4.213498,3.7220323,4.5466156
SIM-0098-NT,7.2223997,4.6216593,3.6352928,1.0525594,4.61951,3.6816933,4.0527287,3.184556,4.1185164,4.678152,4.010576,3.319897,2.5850134,2.204836,3.2682238,3.5668218,5.1181316,5.110822,4.732458,3.665687,1.9355704,3.713708,3.358354,5.906533,2.961043,5.273194,1.6205251,4.5194764,4.3254094,3.7780566,5.2118936,3.1764154,4.9411855,4.4508452,3.1097014,2.3851542,3.530344,5.9518013,4.9825044,4.154343,4.90255,6.6019754,4.6380696,3.0387564,5.1318192,5.113864,5.411366,4.936087,2.7420626,2.7990143,5.4755573,5.803434,3.9267046,2.8125417,5.240648,2.2763503,2.9017186,4.2457447,4.111305,4.506578,4.116704,3.70375,5.358414,3.4169886,4.5702925,2.2735386,4.447334,3.393192,3.4104228,3.251726,3.5490966,5.3527327,3.1268454,3.7685456,3.7053216,3.52517,3.9984608,4.7581687,4.690137,4.0096064,2.5364041,3.4163077,4.0256977,4.777436,2.6488545,3.5530043,4.4104004,6.4089875,6.272125,2.6408167,3.8180437,3.7713413,3.2896535,4.4089704,4.3753333,2.8444266,3.5757139,1.6877621,4.144551,3.150055,2.8115458,3.6307921,3.284395,1.8598107,2.6476972,6.912759,2.2106392,2.9770567,5.9149237,7.233747,3.4204485,3.4297135,4.8474803,6.3938584,3.9051223,4.005684,4.856056,4.197474,2.8943505,3.7272003,2.681273,3.7070801,4.0324717,3.5050836,3.3536856,5.468923,5.510515,4.4635243,4.5470977,3.8704395,3.1230493,3.5070062,3.0922804,3.7399354,6.0913386,5.3497596,5.471538,4.149114,3.4039943,4.72848,5.223457,4.789628,1.7844242,4.9437966,4.933708,2.5901299,3.5987415,4.4219556,3.50204,3.5727823,3.3837805,4.1823564,3.698535,5.6173935,0.7382636,3.1964312,3.5855718,4.151206,3.7182763,2.4256558,3.4418778,5.6430306,2.0908525,5.1309175,3.5376565,3.89826,2.5746272,4.527868,4.6582546,4.3827887,5.786111,5.0517316,4.057119,4.838093,4.0932384,4.3482957,4.543041,5.198894,3.2771802,4.2872057,3.1907184,4.2918124,3.5347636,4.856822,4.500616,5.643286,4.0740237,2.076953,4.443019,2.8112144,3.544377,4.3951044,5.1114254,2.9583097,3.548267,4.1099195,2.5024133,2.489965,5.399432,5.556936
SIM-0099-NT,7.3453994,5.3238235,3.1225054,2.5441537,4.028424,3.5558481,3.2695942,3.135974,3.9077094,4.432281,4.3217607,3.685386,1.9705658,2.096486,3.3411648,4.372636,5.910529,4.8540106,5.242794,3.2237236,2.7858768,2.8608592,3.5187602,6.158381,2.8643336,4.842789,3.3276632,4.428362,4.5434556,3.0540204,4.5120234,3.6088026,5.2607136,2.9867182,3.3411202,3.1899524,4.081472,5.3907695,3.6174188,3.208457,3.9102092,4.678114,5.0172434,2.8380468,5.1807365,4.646609,5.7145057,4.4058785,3.2487311,2.4088795,5.6947036,5.5768847,4.4717436,4.6667457,4.8644776,1.877404,3.3898387,5.178513,4.5838833,4.3638234,4.5344477,5.167605,6.1398706,4.531165,4.0028343,1.945647,4.1013007,3.106865,2.762134,3.9054618,3.2874608,5.3154287,2.831828,3.6018653,2.9775298,2.8216693,5.2455463,4.506493,4.9245095,2.9074416,3.520413,3.6892774,3.8856502,3.6945534,2.7963245,4.325488,4.0632367,5.923211,5.847782,3.6695304,3.7327504,2.5707698,3.2464585,3.8707733,4.744405,2.439989,3.9364665,2.0839381,3.8785775,3.085377,3.6403253,2.755866,3.7431061,2.0051672,3.7886667,6.639348,2.7965186,3.5862067,6.4567575,6.2148046,2.7170067,3.6235888,4.64732,5.6167016,2.9638772,3.5240476,5.301805,3.7130961,3.4101665,2.944339,2.1102843,3.920415,3.9016898,4.0755744,4.006665,5.14856,4.978102,4.280646,4.1254845,4.366599,3.4030542,4.176359,4.886487,3.30325,5.698659,5.783979,4.216721,3.5092425,2.7078903,5.953549,4.266903,5.690421,2.5567517,4.252736,5.4976687,3.4389088,3.718549,4.5870337,3.4579434,2.8056407,3.875637,4.4374075,4.350417,6.3260775,2.093952,3.7734542,4.7683907,5.0572915,3.5879943,2.1363904,4.3982205,4.521396,2.6063545,5.224047,3.7437303,4.111013,2.9253633,2.6670327,6.131342,4.398741,5.4234266,5.8564034,4.928437,5.8804674,4.823678,4.250494,3.6629817,4.7139378,2.9640052,4.4904175,2.8609982,4.8333793,4.1331353,4.4821706,3.4761806,6.2812624,4.189284,2.1229644,2.8414292,3.3394494,3.6568894,5.666326,4.7892613,2.2709885,2.4936996,3.8069186,2.4090686,3.193104,4.435109,5.658531
SIM-0000-TP,7.5122004,5.4498277,3.0579944,2.93007,4.6835303,4.3128533,3.2137606,3.7096064,3.716385,5.5588236,5.1166496,4.4290366,3.7371948,2.9282985,4.32715,4.501875,6.811117,5.1573005,5.864522,4.4779096,2.9632654,4.0524197,3.2312267,5.9749284,2.8018496,4.3223577,2.4748368,4.487174,4.349611,4.0105095,3.9848087,2.9624445,4.8961644,3.914723,2.69457,2.3956044,4.4468017,5.673078,3.435928,3.8473716,4.416844,4.8561544,4.314304,2.8616614,5.774382,5.052731,5.4094973,4.3649616,1.5705701,2.0536668,5.5040383,5.187599,4.177679,4.615461,4.873137,2.4742227,3.2229972,5.448885,2.9942076,4.119396,4.7472067,3.511695,4.7669473,3.8787816,4.383645,2.3561285,4.0721116,2.2692888,3.0388923,2.8330781,4.3031,4.602109,2.3552997,4.3011975,3.8972938,3.8963766,4.1599593,4.8071327,4.820244,3.9631324,2.5921903,3.9993021,3.8391976,3.535256,3.272522,4.2113123,3.9212396,7.2430634,5.656518,3.1628106,3.8470733,2.2267249,3.644861,4.048879,5.0000343,3.9522376,2.8255606,0.6463208,4.6428027,4.2122498,3.267926,2.15472,3.7504954,2.0991602,2.4379928,5.572553,3.002358,3.1654682,5.0897107,7.2546654,3.854776,3.7177312,4.172893,5.6576962,3.3207712,2.8893862,4.859533,4.2395344,4.547756,3.7790906,3.459048,3.209956,4.027242,4.39187,3.0101492,4.5602365,5.618975,3.9935336,3.5057752,4.044374,3.548873,3.1072714,4.2757006,3.0498872,5.2853394,5.8143883,4.1244874,1.9545707,3.2800105,5.3273277,3.9058118,3.8217285,2.673318,5.1021137,5.6457214,3.0996635,3.7223268,4.180253,4.460855,4.0203714,4.522374,3.4873612,3.9348588,5.2319403,1.8287424,4.5123367,3.947092,4.0836067,3.785124,2.1203976,4.8040223,4.6014614,2.052786,4.47262,2.5112967,3.4568565,2.4895234,3.5649915,5.8565273,4.460125,5.2169046,5.148935,4.9636736,5.255955,3.9837055,5.1072626,3.592661,4.3902884,3.2957528,5.340416,2.3041573,4.776308,3.704004,4.5633016,3.9691298,6.163521,4.555299,1.9168196,3.8849573,3.3920023,2.3413513,4.7629094,4.1760902,4.031659,3.127576,4.4164405,2.2133594,2.7690918,4.5359163,5.184449
SIM-0001-TP,7.885874,5.307088,3.9665432,2.4907007,5.4308004,4.189998,3.8541994,3.0113769,5.074901,6.41615,4.4000506,3.4252305,3.5920422,3.3869212,5.2936277,4.9817305,6.526153,4.503014,5.7826986,4.131484,2.3075223,4.0592613,4.167358,6.696494,2.7181883,5.265999,3.416886,5.152846,5.0097837,4.1610475,4.3292446,3.6636653,4.616468,2.6532109,2.8162048,2.4439664,3.5326674,6.419999,5.0244894,4.560972,4.413433,5.981314,4.225409,3.6904714,4.559553,4.627252,5.565949,3.531908,2.7499325,2.591976,6.5497084,6.1707726,3.8262036,3.7412064,5.4835505,2.7914975,2.5640595,4.567801,3.2323456,3.3697202,4.092168,4.533207,4.5141277,4.0292425,5.14179,2.4794397,4.4642,3.1762264,2.3586645,2.5799983,3.838179,5.1055427,3.317273,4.5806212,3.449716,3.0502238,4.8432045,4.646731,5.2363563,3.5565472,3.4304998,3.5241623,3.928464,4.3322997,2.7146156,4.212542,4.36483,5.9477596,5.636224,3.8656452,3.131577,1.4782307,2.4783704,4.33016,5.221312,3.2121108,3.9529486,0.51629376,4.035301,3.7183046,2.90667,2.933236,3.5292914,1.7950987,2.3698237,6.84299,3.6312706,2.7352448,6.7894435,6.9228554,3.7052789,3.5851018,4.4070845,5.911435,4.6025696,4.180365,4.423705,4.9192653,3.4429276,3.621302,3.0794048,3.777369,3.8729005,4.239163,3.6129644,4.6840215,4.0442324,4.4887156,3.8607469,3.332006,3.9708788,3.3204324,3.9697413,4.318229,5.4220805,5.369883,4.0934095,3.213649,3.0270207,4.6871967,4.6248903,4.511645,1.3094409,3.9481425,4.448261,2.7790856,3.4767652,4.249726,4.165247,4.1816535,3.3409593,3.162037,3.6059008,5.61595,2.0558152,3.54748,2.9256623,3.4439974,3.211567,1.9644139,4.123801,5.7466407,2.3102655,5.388498,3.333466,3.5075166,3.1865394,2.8977227,5.49489,4.633932,5.6585903,5.97155,4.127983,6.7740836,4.3262773,4.18948,3.7383888,3.5284233,2.9266982,5.188101,3.0994873,4.4712667,4.3030515,5.750001,5.46902,6.085353,5.4124894,1.4875605,3.7740936,2.3944902,3.5413332,5.225504,4.554455,4.242157,2.9014227,4.2396784,2.6673052,3.3667164,4.3150177,5.379474
SIM-0002-TP,8.167188,5.962043,3.9338722,2.709737,4.4362364,3.9360697,4.948719,4.6713758,4.6852026,6.6944313,5.3171406,4.9442396,3.727326,2.7929204,4.617289,3.0673242,6.782736,3.070672,4.722136,4.6727953,6.382348,5.782196,6.2472496,10.142267,6.2651253,9.288477,6.4246397,8.464118,8.521915,7.237403,6.7865925,6.6188755,7.7567935,6.1911726,5.975005,5.679493,7.9632936,8.924924,7.347121,7.1567974,7.725914,8.942936,7.0480533,6.396806,8.987156,7.5511146,8.155862,7.7336674,6.335743,5.19501,9.094196,9.419985,7.336201,7.2613306,8.087837,6.3870015,6.28249,7.7304587,7.3691998,8.063042,1.4052153,1.6664515,2.0240874,0.9384179,1.6988235,0.01,0.6881366,0.24011946,0.01,0.01,0.13011312,1.9043307,0.01,0.87220955,0.52234316,0.15637922,2.0523553,1.3990097,1.3914647,1.2381196,0.01,0.01,0.39144802,0.3375237,0.01,0.62503767,0.7312851,3.4987984,2.718255,0.01,0.58900404,0.01,0.01,0.80485916,0.78722143,0.01,0.0150101185,0.01,1.1026244,0.01,3.22038,3.3657198,3.6417785,2.2415752,3.026023,5.8503613,3.1154168,3.2419152,5.3595176,7.392014,3.1777165,3.682714,3.960394,5.2990947,2.7443116,4.0260196,4.299525,4.6535225,3.0029662,3.7641428,2.679928,4.984391,3.0449548,4.9681773,3.519594,4.6771245,5.07189,4.377793,4.274914,4.7801805,3.771849,3.8445592,3.9943109,3.8725874,5.557187,5.8008666,5.1084094,3.1982646,2.7891457,4.6338344,4.1481028,3.6837463,1.798975,5.040831,5.1139274,4.2941747,3.2351828,4.981367,4.174343,3.632205,4.112809,3.7789807,4.2077603,5.2673254,0.73428667,2.991337,4.5031347,4.157644,3.330041,2.2475312,4.7254615,5.817532,2.138111,5.4769745,4.461067,4.185954,3.4339333,4.286524,5.865094,4.889705,6.031485,5.4372425,3.890418,6.0942965,3.761086,4.4306884,4.3552113,4.486656,4.046275,4.853747,2.2455719,4.662132,3.8603647,5.2107415,5.317709,5.640011,4.906792,1.9336461,4.1582055,2.8295472,3.1068134,5.393314,4.545446,3.165992,3.8719532,3.9835591,2.6614919,2.2801342,3.8649056,5.0237756
