,G0000,G0001,G0002,G0003,G0004,G0005,G0006,G0007,G0008,G0009,G0010,G0011,G0012,G0013,G0014,G0015,G0016,G0017,G0018,G0019,G0020,G0021,G0022,G0023,G0024,G0025,G0026,G0027,G0028,G0029,G0030,G0031,G0032,G0033,G0034,G0035,G0036,G0037,G0038,G0039,G0040,G0041,G0042,G0043,G0044,G0045,G0046,G0047,G0048,G0049,G0050,G0051,G0052,G0053,G0054,G0055,G0056,G0057,G0058,G0059,G0060,G0061,G0062,G0063,G0064,G0065,G0066,G0067,G0068,G0069,G0070,G0071,G0072,G0073,G0074,G0075,G0076,G0077,G0078,G0079,G0080,G0081,G0082,G0083,G0084,G0085,G0086,G0087,G0088,G0089,G0090,G0091,G0092,G0093,G0094,G0095,G0096,G0097,G0098,G0099,G0100,G0101,G0102,G0103,G0104,G0105,G0106,G0107,G0108,G0109,G0110,G0111,G0112,G0113,G0114,G0115,G0116,G0117,G0118,G0119,G0120,G0121,G0122,G0123,G0124,G0125,G0126,G0127,G0128,G0129,G0130,G0131,G0132,G0133,G0134,G0135,G0136,G0137,G0138,G0139,G0140,G0141,G0142,G0143,G0144,G0145,G0146,G0147,G0148,G0149,G0150,G0151,G0152,G0153,G0154,G0155,G0156,G0157,G0158,G0159,G0160,G0161,G0162,G0163,G0164,G0165,G0166,G0167,G0168,G0169,G0170,G0171,G0172,G0173,G0174,G0175,G0176,G0177,G0178,G0179,G0180,G0181,G0182,G0183,G0184,G0185,G0186,G0187,G0188,G0189,G0190,G0191,G0192,G0193,G0194,G0195,G0196,G0197,G0198,G0199
SIM-0083-NT,-0.1224719,-0.19961436,0.2706785,0.08737987,0.17384388,-0.19632122,-0.07110195,-0.0026988718,0.056703206,0.5714425,0.021032166,0.27095434,0.5720759,0.4290283,0.03935176,0.28690308,0.031887334,-0.009740306,0.21026248,0.2209014,0.1267812,-0.041882977,-0.12073216,-0.30169815,0.040576797,0.059132554,0.20760524,-0.3647954,0.026032392,-0.050624605,-0.014375992,0.3113107,0.32040745,0.2539132,0.023439031,-0.047351446,0.3010002,0.42756072,0.3997026,0.12229456,0.009989376,0.17292196,0.18879141,-0.10002604,-0.04807963,0.7618509,-0.100104734,0.2129813,-0.12859853,-0.031088034,-0.23047513,-0.22986487,0.15435654,0.12457324,0.46009892,0.0065062214,0.038878705,-0.010719864,-0.24317795,0.1473315,-0.04229527,-0.35889727,0.27682912,-0.14362186,0.08264836,0.091528766,0.05254854,-0.25108364,0.349045,-0.18216756,-0.6140462,0.21213363,0.20394811,-0.29870862,-0.0014047414,0.27000833,0.3529838,0.15312071,0.20672372,0.17921622,-0.03429203,-0.27224454,-0.065300316,0.28106153,0.27870122,0.05085781,-0.08335748,0.43367526,0.03100257,0.15934423,-0.301634,-0.014010478,0.27155155,-0.34236163,-0.009671583,0.10223228,0.35712427,0.24400249,0.423288,0.20795676,0.22240566,-0.23883294,-0.24603203,0.42015296,-0.113369256,-0.13546145,-0.5768953,0.2650575,-0.2797561,-0.20507292,0.27357852,-0.5521936,0.33968326,-0.20731062,-0.036726788,-0.19396167,-0.3324807,-0.18971959,-0.20682223,-0.3077436,0.38562274,-0.2423832,-0.4717622,-0.51611024,0.10891249,-0.4335152,-0.044545412,0.49239144,0.045478452,0.0810219,-0.1324144,-0.0033465133,-0.053948008,0.077180356,0.4142863,-0.10675952,-0.19697614,-0.018882992,0.24003619,-0.08460344,0.06663593,0.12783915,0.5381518,0.23063035,-0.2181802,-0.5478031,0.037594795,-0.17628682,-0.12144662,-0.24899825,-0.12631583,-0.13130625,-0.028924357,-0.16819023,-0.17927997,0.13250446,-0.00063780625,0.0011179468,-0.012347042,-0.22376119,0.35920176,0.50807893,0.30962688,-0.44105476,-0.16540731,0.17699912,-0.18752743,-0.17526487,-0.3428322,-0.09057821,-0.20538889,-0.59774816,0.28786144,0.10417341,-0.33390614,0.2169818,0.031722754,0.28981262,0.18356651,-0.19383056,0.16722375,0.17780533,0.26388514,0.24935886,0.51957405,0.23814999,-0.19613016,0.044324994,-0.26226345,0.30234736,-0.21407022,0.55778736,-0.07310546,-0.010982822,-0.11617169,-0.17922823,-0.1325865,0.05791863,0.004411733,-0.10674579
SIM-0084-NT,0.076622576,-0.13570903,-0.0012465671,0.4414531,-0.14326972,-0.07584552,-0.28870746,-0.0845856,0.09364506,-0.13215096,-0.28354833,0.090372935,0.11682025,0.15349534,-0.30977705,0.34263483,-0.121969,-0.25192493,0.25613508,0.33381847,-0.07883328,-0.20818003,0.110576406,-0.3331148,0.6378944,-0.25803113,0.08904011,-0.040184736,-0.22993784,-0.23394899,0.28193247,0.09181465,-0.17402792,-0.13998248,-0.20341249,0.22026,0.23057942,0.13183522,0.06343796,0.15665978,-0.41224104,0.06878694,0.26711202,0.0577485,0.013241201,-0.15899882,-0.14235167,-0.13082294,0.05575374,-0.12127159,-0.45585006,0.19943592,0.13055384,0.088816226,-0.23421174,-0.1230674,0.12974733,0.0066083656,-0.17448509,0.32491004,-0.21177784,-0.74626267,0.021828745,0.032475732,0.014493776,0.10045162,-0.13924512,0.256528,-0.3415449,-0.005353862,-0.15645117,0.2516876,-0.19862619,0.017735416,0.02128405,0.048954792,-0.1824729,0.09142067,0.007152905,0.085849896,0.39360318,0.02900916,-0.24876955,0.49025667,0.2447755,0.16350718,-0.045661703,0.18492442,-0.51434624,0.38656148,0.22408204,-0.04426626,0.21773432,0.15470865,-0.25234312,0.044730533,0.093755834,-0.03346202,-0.054809697,0.2253128,0.043998882,0.46945637,-0.16330034,0.10236411,-0.23011544,0.16937195,-0.27858958,0.07205121,0.2951566,0.012994057,-0.24766612,0.23626998,0.09004987,-0.021305501,-0.24194205,-0.4025914,0.56289953,-0.14329672,-0.24823576,0.078665465,-0.25452447,0.12453679,0.33776534,-0.26446795,-0.07468712,0.107711084,-0.30453193,-0.22772011,-0.029188875,0.4901869,-0.21319877,-0.07069965,0.61989415,0.19878757,-0.42356485,-0.058384247,0.1462413,0.36166966,0.34821635,0.14001852,0.1792306,-0.32475862,-0.17313997,-0.32432142,0.25762546,0.09415544,0.026577571,0.38588446,0.13454278,0.28452814,0.18908498,0.2134639,-0.2606629,0.2435588,0.1182856,-0.102224775,0.1711195,0.32146096,-0.024544625,-0.18739142,-0.17585573,-0.34881,-0.042152554,0.14755361,0.43342865,-0.20144506,0.08981066,0.0056622485,-0.0021504657,-0.38245016,-0.25271162,0.45366025,0.2523167,0.07071505,0.11546471,0.18586002,-0.11205868,-0.10177676,-0.15396309,0.04222264,-0.2876508,-0.16600196,0.12651432,-0.088233426,-0.43764502,-0.094804615,0.13637275,0.029001677,-0.42244157,0.25807464,-0.06162022,0.08476317,0.2611798,-0.030947356,-0.477266,0.438881,-0.5519178,-0.08313871,0.32391822,-0.17431918
SIM-0085-NT,-0.1595329,-0.0541808,-0.04516358,-0.21506776,-0.15896589,0.26868257,-0.13279916,0.12561977,-0.22820756,0.34611142,0.23440894,-0.022403218,0.16033483,0.38046965,-0.25045654,-0.2639757,0.09348523,-0.323198,-0.38805437,-0.40080515,0.037112523,-0.50887,-0.10084422,-0.85757905,0.10946646,0.12622085,-0.053109568,0.29541054,0.19887435,-0.1978474,-0.21936,0.22090903,0.17119126,-0.06726338,-0.43988332,0.23231676,0.016688291,-0.014486763,-0.7097907,0.13320254,-0.015259054,-0.13504009,-0.20913173,0.027711976,0.11699146,-0.095533505,0.13982764,-0.28807437,-0.16308478,0.17156878,-0.10111563,0.4292011,0.06923545,-0.29200426,-0.39225504,0.1960997,-0.15178789,0.22919074,-0.13506877,0.06049476,-0.08385672,0.063869335,0.18233776,0.0047830516,0.16525073,-0.42465493,0.10390537,0.005753277,-0.06552844,-0.5977751,-0.4171564,0.05683818,0.08837743,0.102338016,-0.0018078072,-0.29964235,-0.25701076,-0.527285,0.031154383,0.47641984,-0.022974262,-0.19005793,0.0064043077,-0.033918723,-0.43407485,0.063540794,-0.027151434,-0.042643767,0.49707347,-0.025318382,0.4556478,-0.20678298,-0.3775262,-0.20245965,0.29331958,-0.1896431,-0.35652104,0.08506891,-0.09587133,0.14361481,-0.16790196,-0.23082872,0.41484606,-0.20816404,-0.20886827,0.11541876,-0.6966531,0.18319747,0.44711763,0.2163122,-0.2602727,-0.18082279,0.016085794,0.09128965,0.40349212,0.39222524,-0.053810474,-0.1328241,-0.19540499,0.16111867,0.26997587,0.017068956,-0.00030449402,0.5282663,0.16999808,-0.5132252,-0.00856855,0.05036726,-0.06735973,0.31543875,-0.082444586,-0.24616772,-0.17754427,0.16862476,-0.33872336,-0.12324067,0.21179871,-0.34008783,-0.25931764,-0.42377383,-0.22388825,-0.13061345,-0.05931535,-0.22918211,-0.09555125,0.24491857,0.083480954,0.53360313,-0.1682525,-0.11229846,0.038543254,-0.12861808,-0.0066471724,-0.47942048,-0.0926739,0.2194312,0.47591826,0.36219725,0.03146984,0.12029691,0.08262508,-0.1385743,-0.23978896,0.062070068,-0.027530024,0.20982222,-0.5951422,-0.043383617,0.3023057,0.14409849,-0.24575382,-0.3272591,-0.011535798,0.19629602,0.12907293,0.028866066,0.16051291,0.064365044,0.14983703,0.2343533,-0.111217886,-0.22145356,0.18222646,-0.12768921,-0.48660737,0.3568471,0.06351184,0.052355926,-0.046224706,0.20930116,-0.3208048,0.0008870958,0.0705694,0.13775104,-0.42712688,0.14846237,-0.104666896,-0.16288717,-0.3903841,0.55814546
SIM-0086-NT,-0.03203734,0.06141604,-0.26295605,-0.3823463,0.20365708,-0.33749384,0.3258959,0.45013273,-0.19386345,-0.11530405,-0.63579,-0.43575478,0.1579723,0.31362885,-0.19544402,-0.15762179,-0.39529598,-0.28254762,0.33216056,0.07750896,-0.4487833,0.14162283,0.5927961,-0.09850494,-0.1665849,0.14540236,0.251607,0.20539944,-0.07927514,-0.10512925,-0.43107012,-0.30744252,0.09017745,-0.13364002,0.06160497,-0.059655372,0.015443237,0.004847547,0.18652824,0.21217391,-0.0042917337,-0.051067915,-0.008970482,-0.19600518,0.27156535,-0.14051764,-0.039964274,0.04405324,0.0775067,0.06722775,-0.034165904,0.41120514,0.018819543,-0.06281939,0.4493887,-0.19443169,0.44871303,-0.4988496,-0.10042935,-0.41742977,-0.34053102,0.11321318,0.071380556,-0.15208027,0.4084256,0.2835904,-0.012896119,-0.45214626,0.23971523,-0.120671466,0.073054455,0.19942607,-0.100312084,0.3196945,-0.09487651,0.13470201,0.18879144,0.22807792,0.4360528,-0.20554541,-0.28320834,-0.08034883,0.76090765,0.3376437,-0.13752665,-0.08692632,-0.0037794232,0.068248756,0.16029304,0.1707225,0.29917255,0.5007161,-0.033385426,-0.053429488,-0.09106677,-0.0692092,0.0922327,0.15889743,0.43154535,-0.17724623,0.08965488,-0.2101657,0.10121815,0.66814834,-0.034199327,0.6131201,-0.209238,-0.11507164,-0.08565582,0.0437143,-0.03853062,0.19099173,-0.68692505,-0.2449631,0.47361776,-0.3519029,-0.08915652,0.15312475,-0.011370399,-0.21246645,0.111277,0.20896003,-0.14924152,0.1018497,0.21519631,0.2701157,0.09251692,0.42736736,0.011831081,-0.2457571,-0.05462067,0.30301577,-0.22335915,-0.56047916,0.11493518,-0.11097166,0.562029,0.06662019,0.30929303,-0.12262726,0.14847822,0.09288016,0.34486127,0.047837526,-0.13091068,0.2596557,-0.17855152,-0.20433567,-0.011013362,-0.08153193,0.004180219,-0.16698499,0.27999574,0.27637726,0.20766048,0.182964,-0.46201152,0.029075,0.21445167,0.33517304,-0.05097259,0.32587755,0.076839924,-0.64574575,-0.024803882,-0.21003672,-0.15303174,0.26300877,0.07436661,-0.12960257,-0.16915609,0.109512076,-0.046089813,0.17414697,-0.20658122,-0.09514299,-0.27989042,-0.1383764,0.5444442,-0.18411337,-0.11835885,-0.20601827,-0.04581389,-0.018096466,0.30457833,-0.101421446,0.028550789,-0.468522,-0.21619204,0.2714318,-0.21395269,0.19190209,-0.23140907,-0.043233443,0.42872304,0.18626508,-0.48804075,0.8053408,-0.25965276,0.46657026
SIM-0087-NT,-0.11155843,-0.30720222,-0.112780735,-0.16332944,-0.13704121,0.014936066,0.11951051,0.35510308,0.053601798,0.019373132,-0.18065129,-0.07006784,-0.12603016,-0.34330136,0.63772494,0.060599484,0.06375639,0.30442023,-0.6453875,0.5596825,-0.21472454,-0.22083606,-0.13571788,0.2460791,0.5360895,0.40988657,-0.12048138,-0.4495674,-0.10358857,-0.15988354,-0.41120854,0.14571327,0.001105308,0.12513946,0.18292099,0.17118073,-0.01609727,0.40998855,-0.12250027,-0.15963078,-0.05794166,0.13449788,0.17056863,-0.08507186,-0.07986594,0.3261884,-0.32691422,0.6867675,-0.075164475,-0.051109117,0.09244501,0.13299851,-0.16372763,0.084594876,-0.23341584,-0.14971828,-0.40119568,0.035186317,-0.044076506,-0.5034334,-0.17024566,-0.0071873036,0.21483211,-0.32046753,-0.07524517,-0.2750432,0.18129148,-0.16707134,0.12970078,-0.08958795,-0.42597255,-0.017489973,-0.2961062,0.27985016,0.45455262,0.15942581,-0.16015342,0.00557076,0.072528474,0.27115515,-0.047086194,0.10204174,-0.41979128,0.060441963,-0.21508986,0.01070567,-0.25953707,0.10286563,0.15950479,-0.058249656,-0.21650574,0.14347653,0.3893162,0.48040795,0.09897169,0.06955461,-0.32880494,0.3284697,-0.5807077,0.29790756,0.0066579306,-0.60798705,0.084154256,-0.039114464,-0.11218241,-0.06746661,-0.004744952,-0.005484151,-0.36891577,0.1007248,-0.094908156,0.39671728,0.2150157,0.24314508,0.465402,0.18400104,-0.036569923,-0.63962936,0.060224883,0.4326902,0.22365916,-0.12688322,0.014966216,-0.13895927,0.07643357,-0.1276002,0.35984206,0.03008201,0.06440063,-0.20706172,-0.104430445,-0.2888895,0.35428506,-0.12832193,0.039926443,-0.3872423,-0.30797917,-0.06258689,-0.077833176,0.06118436,0.50277835,-0.504318,0.24461395,0.12454961,-0.15452893,-0.108410835,0.2800178,-0.015572269,-0.080489025,-0.26216295,-0.20901954,-0.30407867,0.2211253,-0.19604708,-0.2985115,0.04367037,-0.20405693,0.38668403,0.0102751115,0.05126529,0.05195305,0.14273055,0.17760149,0.007326236,-0.25398332,-0.038413312,0.014832832,-0.40803683,-0.52618885,-0.30317426,-0.48773712,-0.121616244,-0.19322109,0.022164326,0.17730795,0.0723374,0.10861187,0.23648627,-0.08152922,-0.6517025,-0.4361044,0.124598265,0.049044814,0.17378485,0.7106226,0.054849505,-0.023876244,0.08652738,-0.29755262,0.18872309,-0.04283607,0.42069045,-0.40013197,0.0011353035,-0.15689479,-0.26661703,0.15566489,-0.07938533,0.33263412,-0.1327195
SIM-0088-NT,-0.09814783,0.5036606,-0.33772022,-0.19590814,-0.77245903,-0.11171557,0.17269295,0.102447584,0.036054786,-0.21907069,-0.047598787,-0.09938953,-0.0013688162,0.043550793,-0.08769784,0.005955532,-0.024450628,-0.16874328,0.019878648,-0.31927586,0.045342594,-0.27769154,-0.0063810563,0.11635577,-0.23147544,0.25821078,0.44706473,-0.16251124,-0.036186434,0.3029817,-0.4495274,0.008346968,-0.07551338,0.2251159,-0.061282907,0.11299194,-0.20579106,0.23789795,-0.28039986,0.2177043,0.01904851,-0.58860934,0.0157598,0.15173972,-0.3073394,-0.21174991,0.022206957,-0.1278878,0.08239536,-0.052312385,-0.32992464,0.58209467,-0.08496071,0.031066641,0.44310126,0.21572359,0.13687709,0.26444957,0.13786235,0.13785318,0.14178391,-0.042186584,0.2686987,0.16860983,-0.57490945,0.21270601,-0.19836001,0.0607299,-0.41806635,-0.14582454,-0.09108683,0.13416559,-0.14692526,-0.54146785,-0.12257945,-0.095140696,0.15826789,0.037017293,-0.19166464,0.06926116,0.458417,0.29258648,-0.47737145,0.6187786,0.29595128,0.3963479,-0.37996763,-0.10356587,0.14712678,-0.28039357,0.13195905,0.40831512,-0.08329743,0.42584145,0.17562376,-0.46466953,-0.21722613,0.27706483,-0.25805223,0.26980445,0.15289593,0.07811861,-0.14431897,0.07528462,0.42061663,-0.09751142,0.15252878,0.50157857,0.06557663,-0.12265867,-0.12538,-0.5209297,-0.3028596,0.084567286,0.24245782,-0.10652537,0.23924196,0.22352238,-0.19269677,-0.14894482,-0.3365344,0.1859864,0.00093605946,0.22192168,-0.014925776,-0.23514193,0.19493742,-0.49537855,-0.084280334,-0.19358575,0.38138586,0.43744048,0.10578794,-0.14470614,0.43029243,-0.17459439,-0.3460168,-0.49677977,0.025586395,-0.42874625,0.35471806,-0.14511168,-0.32159695,0.27891386,0.21896827,0.41585368,-0.4248794,-0.4775307,0.39017594,-0.70155734,-0.30387214,0.013831372,-0.33236063,0.05282337,-0.2871662,0.32252008,0.179452,0.06877233,-0.0887473,-0.25836992,-0.033676624,-0.30796373,0.47924042,0.07981789,-0.21752661,0.391465,-0.0115408255,0.34969085,0.34212112,0.10911965,-0.3173503,-0.14512514,0.8972756,-0.1377944,-0.06433818,-0.11797136,-0.23490374,0.17598757,-0.33472598,-0.20770009,0.07716971,-0.06265089,0.04077224,-0.007754313,-0.29305384,0.36614528,0.2857535,-0.2389006,0.11919093,-0.12264828,0.27084056,0.21473558,0.31401566,-0.23682018,-0.33869871,-0.46462274,0.6687968,0.22653323,0.3112397,-0.3584387
SIM-0089-NT,0.15887259,-0.43041122,0.11378069,0.0051175402,-0.07457126,-0.13551976,0.29394642,-0.13073437,0.33834106,-0.011839441,0.09341592,0.1375693,0.11491713,0.057114623,0.53815055,0.2821986,-0.6391699,-0.05205478,0.3715155,-0.20327769,0.0011615332,0.019834314,0.3980192,-0.26167813,-0.22581753,0.12637973,0.08617561,0.13051605,0.08056549,-0.029625207,0.14007556,0.051338986,-0.062273987,-0.015850903,-0.13490845,-0.1769823,0.13939437,-0.3267107,0.1722211,-0.06595668,-0.025791653,-0.04431446,0.12580857,0.37004182,0.45088726,0.2619046,0.019632285,0.19984925,-0.5054879,0.15197217,0.097419,-0.38617733,-0.14527579,0.06940121,0.09541979,0.23929875,0.41742563,-0.037297435,-0.28449324,0.20548338,0.3219639,0.3168829,0.1176885,0.4999603,-0.06847822,0.3998334,-0.29005954,-0.56653404,-0.29421446,-0.14363532,0.00017402775,-0.23316099,0.03194295,0.1617035,0.08816776,-0.03444063,0.30065593,-0.20011042,-0.06029973,-0.13749479,0.1631941,-0.10637091,0.100040644,0.2040831,-0.12671769,-0.3995847,-0.05630647,-0.19890523,-0.1605982,-0.61779153,-0.40510252,0.19999468,-0.23435532,0.28898373,-0.17890556,0.12157627,-0.063301064,0.16240908,-0.063366614,0.05331475,0.30770802,0.117764704,-0.1720518,-0.46829298,-0.02723613,0.107575364,0.0384945,-0.21945952,0.037916496,0.16495852,0.34838596,-0.056491014,0.614238,0.36331344,0.04206947,0.06540651,0.34723145,-0.24081238,-0.20058143,-0.3219888,-0.06378632,-0.21500432,-0.0887386,-0.0086705545,-0.34461325,0.3415574,0.29797244,-0.114981376,0.37046376,0.0971176,0.2747862,-0.33913296,-0.08408834,0.15705453,-0.040981874,-0.04396824,-0.027667778,0.09336473,0.027866134,0.38952133,-0.24735561,0.023630138,0.17597967,-0.3109178,-0.08592453,0.043465074,0.3757229,0.034097604,0.18949813,0.20586474,-0.6889502,0.020095445,-0.108924516,0.3757901,0.1746654,0.21868533,0.12990734,0.026195748,0.20889078,-0.005332356,0.32106903,-0.2672546,0.25946566,-0.09068857,0.16986404,-0.39293355,0.06742413,-0.037780195,-0.011335143,-0.4418846,0.008220974,0.03242194,-0.44540185,-0.28767413,0.03942246,0.10172633,-0.012653934,0.011232205,0.006724933,-0.13621242,-0.04455919,-0.3503946,-0.14616477,-0.010605436,0.30898443,-0.030412028,0.5153603,0.4824905,0.01742541,-0.103440806,0.5665068,0.1865,0.109655865,-0.18037343,-0.10687684,-0.25012255,0.37199867,0.12538557,-0.07757383,-0.11806959
SIM-0090-NT,-0.24782069,-0.017459098,0.042676307,-0.5688758,-0.2410481,-0.16914043,0.2713709,-0.13844399,-0.4485912,-0.2752374,0.43111157,-0.093194366,-0.2596155,-0.41839454,0.0061018555,0.032434795,0.11027668,0.68168914,-0.3090634,-0.09230572,0.07310874,-0.10939352,-0.51641077,0.12783106,-0.15783812,-0.26599178,-0.22336377,0.3877913,0.3247575,-0.27278864,-0.43294778,0.22459093,0.5145516,0.58317274,-0.35398853,0.33946276,-0.001339931,-0.48244894,-0.21489987,-0.19644359,0.118870236,-0.34172776,0.2360035,0.11886642,0.25501955,-0.16504961,0.099128224,-0.2589696,0.16917576,-0.059327494,-0.03479504,-0.008180923,-0.43534455,0.2974585,0.020716235,0.29846582,0.2800356,-0.20332146,-0.0674647,-0.38770244,0.3064903,0.081154115,0.05029068,-0.06901645,-0.24244002,0.32067683,0.50136995,0.3303873,-0.041844953,0.0975413,0.26748255,0.02352344,0.4861511,0.31209463,0.69637173,0.048557907,-0.6037064,0.017962817,-0.09491112,0.043185618,0.44576198,-0.13546097,-0.20789741,-0.16170947,0.5385342,-0.11519049,0.0648621,0.46161678,0.16590239,-0.56362706,-0.1207946,-0.16320376,-0.43568566,-0.11907216,-0.6805417,0.08125878,0.0018607157,-0.1770365,-0.45236033,0.34862348,-0.14208852,0.2743948,-0.031447332,0.36483145,0.1461108,0.027874218,-0.20992415,0.3247605,-0.05135731,-0.20372787,-0.03931561,-0.0115409205,0.21853381,-0.47052497,0.5957771,0.1158376,-0.0039737294,0.11099968,-0.38286698,0.031008033,0.16258673,-0.07364449,0.13089664,0.19827439,-0.1821134,0.31219354,-0.015063749,0.47663096,0.32735616,0.10160896,-0.20295471,-0.027882457,0.25195953,-0.1399055,0.108366236,0.13661519,-0.02811555,-0.20541936,0.3993969,0.118766665,-0.07546129,-0.1975446,0.2246299,-0.017351285,0.24436407,-0.23053879,0.0756521,-0.119949155,0.43537244,0.092056416,-0.24894665,0.2337409,0.30867776,-0.084259406,-0.20244741,-0.5507272,0.27519658,-0.4382508,-0.012087004,-0.43129972,0.45025134,0.33363864,0.07503417,0.26192516,-0.033050865,-0.20618553,-0.41911232,0.19799975,-0.25234655,0.631636,-0.27809042,0.25301796,0.31900048,-0.33494595,-0.112414956,-0.057479873,0.8706506,-0.061338592,-0.28454617,0.122936174,-0.26187903,-0.01538601,-0.11373495,0.12950312,-0.14030293,-0.1740323,0.26976058,0.07226565,0.0070599956,-0.4812391,0.15545815,-0.11766636,0.06960302,-0.4610735,0.06930453,0.04827778,-0.057384975,-0.22150712,0.29151106,-0.18663467
SIM-0091-NT,0.22754969,0.26178947,-0.208055,0.18701361,-0.10742665,0.15963137,-0.23397397,-0.028774284,0.019264467,-0.007349096,0.09530111,-0.20219699,-0.13808972,0.17846036,-0.10308609,-0.12431822,-0.21045539,-0.11501033,-0.25676402,0.18232504,-0.112265885,-0.27091777,-0.050792105,-0.34912097,-0.21394323,0.33862272,-0.27203307,-0.035857555,0.55159855,0.06231347,-0.12769794,-0.49691695,0.041730214,-0.1919256,0.13945024,-0.16906276,0.06929084,0.36159405,0.16781653,-0.32958335,0.022241637,0.24087004,-0.3799045,0.42180642,0.035230067,0.14411272,-0.0859572,0.011580074,-0.22361208,0.3867689,0.44826338,0.53666633,-0.44143388,0.08238555,0.108029425,-0.176389,0.09320377,-0.35915187,0.36789832,-0.38329312,0.06260784,0.19729774,-0.14987494,0.3431511,-0.45624933,-0.007658665,-0.42165893,-0.19332173,-0.123455144,-0.1387121,0.31772387,-0.2930985,-0.38856876,-0.10776646,0.028333303,0.12579884,0.2884551,-0.53750396,0.4221597,-0.20460743,-0.06961785,0.005792363,-0.5425948,-0.10810833,0.24801202,0.15785629,-0.12511298,0.053259496,0.11538321,-0.06469538,0.12312231,-0.20011126,-0.23633601,-0.074247666,-0.6035718,0.17331871,0.020786403,-0.05554429,0.19913761,0.09677751,0.26595014,0.39496034,0.082640044,-0.17993554,0.1812226,-0.1791087,-0.19056387,-0.073165275,0.28953212,0.1875474,0.2214609,0.03072278,0.14235133,0.15022048,-0.1720751,0.14707105,-0.000983763,-0.101243086,-0.089246854,-0.1381061,-0.070231654,-0.0020277153,0.16625324,0.3773224,0.14212418,0.029289564,-0.50003225,0.60473245,-0.17698829,-0.16890591,0.31604424,-0.2753027,0.09294614,-0.11572498,-0.063172236,0.012426559,-0.29841226,-0.030871212,0.2564884,-0.018653745,0.8746433,0.022902874,-0.29914653,-0.13038622,-0.48362646,0.26940292,0.40136614,0.21073696,-0.21003257,-0.2181118,0.18415909,-0.1302359,-0.21516345,-0.24311583,0.46726346,-0.11603262,0.20792165,0.13739364,-0.21216568,0.010136133,-0.25028676,0.36198625,-0.22769876,0.09131828,-0.12354935,-0.2312247,0.26932827,-0.13029368,-0.4574031,0.10607771,-0.17687349,0.03939957,0.2140302,0.08915733,0.22220105,-0.32453904,0.29961503,-0.07436205,-0.35666153,-0.61364514,-0.077096894,-0.1965512,-0.19267613,0.08359044,0.43006754,-0.22541355,0.02300797,-0.1419446,-0.24673861,-0.25398362,0.41057122,0.0033179824,-0.047521986,-0.17132339,0.016809354,-0.159506,0.48250943,0.06295322,0.034864865,0.029201992
SIM-0092-NT,0.326952,-0.0055177673,-0.11911653,0.040265005,0.1978352,0.29574054,0.053752623,0.057344384,0.24818476,-0.683539,0.022052217,-0.1461072,0.014510843,0.088925526,0.31125084,-0.34612733,-0.17981651,-0.22236322,-0.15171377,-0.34255308,0.53436005,0.217684,-0.19384688,0.0038746363,-0.10868692,0.03903116,-0.19193347,-0.3807582,-0.14306107,0.34533012,-0.37124553,0.2742813,0.13998717,-0.09990893,0.18751486,0.05215387,-0.5343614,-0.10113507,-0.09381016,0.3612496,-0.10020624,-0.052715678,-0.2903082,-0.015823517,-0.2972221,0.27151048,-0.105134144,-0.2978216,0.30637735,-0.3265091,0.06383733,-0.37182122,0.0732546,0.26688844,-0.16205275,-0.2949483,-0.28716832,-0.013841419,0.48199984,0.26698986,0.29261965,-0.26747864,0.27422926,0.24676706,0.07625065,-0.15788838,0.24304768,-0.16946512,0.1643047,-0.095176466,-0.24637939,-0.10131393,0.49197614,-0.29147297,0.24788001,0.21006604,-0.046095952,-0.13802534,-0.3120854,0.32215387,-0.29741523,-0.69708884,0.07698634,-0.33768994,-0.027432455,-0.33595055,-0.14532971,0.017351918,0.067885056,0.33469275,0.00034914823,0.026793487,-0.05995399,0.23098756,-0.28275725,-0.10939164,-0.00032007112,-0.22654176,0.3489437,0.07962713,-0.3064157,0.10208493,0.32752365,-0.17991929,0.34040615,0.064224884,0.050420813,0.29959798,0.05092815,0.097572125,0.02307349,-0.4384481,0.10288023,0.06304,-0.09500828,-0.6373859,0.15551887,-0.21508838,-0.281689,-0.30546743,-0.48975632,0.11542754,0.58900535,-0.14497414,0.20525216,-0.023403063,0.06893541,-0.016653202,0.19557811,-0.30203995,0.02488958,0.28370404,0.17529094,0.08158615,0.02437876,-0.090218335,-0.08818378,-0.3883268,0.12579505,0.34120697,0.07350999,0.004155679,0.14976938,-0.52961516,-0.1267953,-0.018462637,-0.42669207,0.040122684,-0.4626881,0.17278068,0.056463692,-0.047714297,0.1903589,0.036757607,0.1188473,0.07088705,-0.21500137,0.39206567,0.3114349,0.1071772,0.037591726,0.1875827,0.31503844,0.47601405,-0.13537703,0.2614544,-0.021800512,-0.40229028,0.20951635,0.36683583,0.24325678,-0.042272855,0.09688211,0.17471346,0.14323977,0.3075197,0.23574592,-0.14470725,0.006619627,-0.12619351,0.040307026,-0.46721384,0.48206323,-0.19492076,-0.128289,0.020687064,-0.3444234,-0.08384588,0.042151008,0.41216347,0.035522036,-0.101410754,-0.2814086,0.5345768,0.01917316,0.020604983,-0.34286913,0.13118427,-0.14701791,0.36791843
