node_idx,node_label,node_type,gene,NodeDelta,Direction,RewiredDegree,WeightedRewiredDegree,LocalClusteringCoefficient,NodeDeltaScaled,WeightedRewiredDegreeScaled,LocalClusteringScaled,NodeSmokingAssociationScore,NodeSmokingAssociationScoreScaled,NodeSmokingAssociationExposureCol,ExposureNodeScore_smoking_intensity,FinalNodePriorityScore,NodeDeltaRank,WeightedRewiredDegreeRank,LocalClusteringRank,NetworkWeightedNodeScore,StrictNetworkWeightedNodeScore,CancerNodeScore,CombinedNodeScore,IsTopNetworkWeightedGene10pct
79,GENE:G0079,gene,G0079,2.888636589050293,1,0,0.0,0.0,0.7324167104122468,0.0,0.0,0.842046280430032,0.8955152548688268,smoking_intensity,0.842046280430032,0.8139659826405368,0.6,0.1025,0.5,0.8139659826405368,7.324167104122467e-07,2.888636589050293,0.8139659826405368,False
67,GENE:G0067,gene,G0067,2.9378294944763184,1,1,0.10217984020709991,0.0,0.7450911629235376,0.09855003316584131,0.0,0.8299388904355032,0.880026152519102,smoking_intensity,0.8299388904355032,0.8125586577213197,0.62,0.3,0.5,0.8125586577213197,0.23390408140958058,2.9378294944763184,0.8125586577213197,False
91,GENE:G0091,gene,G0091,2.912376642227173,1,0,0.0,0.0,0.7385332870608522,0.0,0.0,0.8346493643543472,0.8860523078405754,smoking_intensity,0.8346493643543472,0.8122927974507138,0.61,0.1025,0.5,0.8122927974507138,7.385332870608522e-07,2.912376642227173,0.8122927974507138,False
199,GENE:G0199,gene,G0199,2.80718994140625,1,3,0.367410309612751,0.0,0.7114321465035224,0.3543585322155624,0.0,0.849479997083208,0.9050252812355273,smoking_intensity,0.849479997083208,0.8082287138695248,0.525,0.74,0.5,0.8082287138695248,0.42350147984145187,2.80718994140625,0.8082287138695248,False
155,GENE:G0155,gene,G0155,2.7781240940093994,1,3,0.381064772605896,0.0,0.703943389754121,0.36752793802113826,0.0,0.8551963534534718,0.9123382718079402,smoking_intensity,0.8551963534534718,0.8081408307810306,0.51,0.78,0.5,0.8081408307810306,0.42675922143067313,2.7781240940093994,0.8081408307810306,False
129,GENE:G0129,gene,G0129,2.689267873764038,1,3,0.31167830526828766,0.0,0.6810497644624377,0.3006063354474563,0.0,0.8694627106608043,0.9305893620133405,smoking_intensity,0.8694627106608043,0.8058195632378891,0.445,0.645,0.5,0.8058195632378891,0.37340309363293445,2.689267873764038,0.8058195632378891,False
163,GENE:G0163,gene,G0163,2.9114491939544678,1,2,0.21479647606611252,0.0,0.7382943318906446,0.20716610827847395,0.0,0.8202971391328693,0.867691365845461,smoking_intensity,0.8202971391328693,0.8029928488680529,0.605,0.53,0.5,0.8029928488680529,0.3360383844133024,2.9114491939544678,0.8029928488680529,False
115,GENE:G0115,gene,G0115,2.761418342590332,1,0,0.0,0.0,0.6996391867152335,0.0,0.0,0.8488175866883705,0.904177853143445,smoking_intensity,0.8488175866883705,0.8019085199293392,0.49,0.1025,0.5,0.8019085199293392,6.996391867152335e-07,2.761418342590332,0.8019085199293392,False
65,GENE:G0065,gene,G0065,2.7789626121520996,1,2,0.2081320956349373,0.0,0.7041594322563369,0.2007384713670153,0.0,0.8443156493753086,0.8984184807398492,smoking_intensity,0.8443156493753086,0.8012889564980931,0.515,0.51,0.5,0.8012889564980931,0.3154905152677697,2.7789626121520996,0.8012889564980931,False
85,GENE:G0085,gene,G0085,2.8245038986206055,1,1,0.15781168639659882,0.0,0.7158930525344919,0.15220562976826338,0.0,0.8317789193100518,0.8823801194415527,smoking_intensity,0.8317789193100518,0.7991365859880223,0.54,0.485,0.5,0.7991365859880223,0.27929522189039374,2.8245038986206055,0.7991365859880223,False
132,GENE:G0132,gene,G0132,2.8568811416625977,1,4,0.5366488248109818,0.0,0.7242349836692435,0.5175850674295457,0.0,0.8193893915547588,0.8665300754970521,smoking_intensity,0.8193893915547588,0.7953825295831478,0.56,0.92,0.5,0.7953825295831478,0.5210391640679048,2.8568811416625977,0.7953825295831478,False
156,GENE:G0156,gene,G0156,2.739940881729126,1,1,0.23967865109443665,0.0,0.6941055623970316,0.23116437612964275,0.0,0.8426841571065423,0.8963312967352765,smoking_intensity,0.8426841571065423,0.795218429566154,0.475,0.575,0.5,0.795218429566154,0.3337228766248215,2.739940881729126,0.795218429566154,False
105,GENE:G0105,gene,G0105,2.7344164848327637,1,2,0.2311103567481041,0.0,0.6926822127186565,0.22290045938937084,0.0,0.8412857351618855,0.894542281874214,smoking_intensity,0.8412857351618855,0.7936122472964353,0.47,0.56,0.5,0.7936122472964353,0.32703144805636125,2.7344164848327637,0.7936122472964353,False
143,GENE:G0143,gene,G0143,2.7401442527770996,1,3,0.37969832867383957,0.0,0.6941579605358972,0.3662100352474552,0.0,0.83804728434268,0.8903993000907008,smoking_intensity,0.83804728434268,0.7922786303132989,0.48,0.765,0.5,0.7922786303132989,0.4200717045224675,2.7401442527770996,0.7922786303132989,False
63,GENE:G0063,gene,G0063,2.6956992149353027,1,0,0.0,0.0,0.6827067864974887,0.0,0.0,0.8459226079257476,0.9004742785187895,smoking_intensity,0.8459226079257476,0.7915905325081392,0.45,0.1025,0.5,0.7915905325081392,6.827067864974887e-07,2.6956992149353027,0.7915905325081392,False
81,GENE:G0081,gene,G0081,2.712244987487793,1,2,0.2246474325656891,0.0,0.686969771305217,0.2166671222532548,0.0,0.841764142669268,0.895154313274051,smoking_intensity,0.841764142669268,0.791062042289634,0.455,0.545,0.5,0.791062042289634,0.319767362499433,2.712244987487793,0.791062042289634,False
127,GENE:G0127,gene,G0127,3.055368423461914,1,5,0.607704296708107,0.0,0.7753748300652589,0.5861163853282952,0.0,0.7723582535212999,0.8063626809592152,smoking_intensity,0.7723582535212999,0.790868755512237,0.72,0.955,0.5,0.790868755512237,0.5936133102053321,3.055368423461914,0.790868755512237,False
2,GENE:G0002,gene,G0002,2.8727688789367676,1,0,0.0,0.0,0.7283284270194466,0.0,0.0,0.8064110545596102,0.8499267621373672,smoking_intensity,0.8064110545596102,0.7891275945784069,0.57,0.1025,0.5,0.7891275945784069,7.283284270194466e-07,2.8727688789367676,0.7891275945784069,False
96,GENE:G0096,gene,G0096,2.8851404190063477,1,2,0.21572334319353104,0.0,0.7315159292770479,0.20806004964657834,0.0,0.800277624977782,0.8420802057291987,smoking_intensity,0.800277624977782,0.7867980675031233,0.59,0.535,0.5,0.7867980675031233,0.3336707492363987,2.8851404190063477,0.7867980675031233,False
110,GENE:G0110,gene,G0110,2.6355953216552734,1,1,0.15362206101417542,0.0,0.6672211400506252,0.1481648354241596,0.0,0.8480815751385511,0.9032362663744647,smoking_intensity,0.8480815751385511,0.7852287032125449,0.415,0.48,0.5,0.7852287032125449,0.25682799976291343,2.6355953216552734,0.7852287032125449,False
69,GENE:G0069,gene,G0069,2.5137813091278076,1,3,0.32936061173677444,0.0,0.6358360062875693,0.31766050078365204,0.0,0.8723576894234271,0.934292936637996,smoking_intensity,0.8723576894234271,0.7850644714627826,0.345,0.68,0.5,0.7850644714627826,0.3583659393516131,2.5137813091278076,0.7850644714627826,False
95,GENE:G0095,gene,G0095,2.7878758907318115,1,1,0.14560456573963165,0.0,0.7064559204409664,0.14043215132902082,0.0,0.8124954167047836,0.8577105460942703,smoking_intensity,0.8124954167047836,0.7820832332676184,0.52,0.47,0.5,0.7820832332676184,0.2647392557317599,2.7878758907318115,0.7820832332676184,False
66,GENE:G0066,gene,G0066,2.6199731826782227,1,3,0.5071651041507721,0.0,0.6631961275640753,0.48914871792041653,0.0,0.8454319335592013,0.8998465540061359,smoking_intensity,0.8454319335592013,0.7815213407851056,0.395,0.89,0.5,0.7815213407851056,0.4638338518675465,2.6199731826782227,0.7815213407851056,False
90,GENE:G0090,gene,G0090,2.766503095626831,1,0,0.0,0.0,0.7009492630430012,0.0,0.0,0.8123604812539835,0.8575379218532908,smoking_intensity,0.8123604812539835,0.779243592448146,0.505,0.1025,0.5,0.779243592448146,7.009492630430011e-07,2.766503095626831,0.779243592448146,False
8,GENE:G0008,gene,G0008,3.0012459754943848,1,3,0.4992087855935097,0.0,0.7614302908960732,0.4814750373185777,0.0,0.7605084675692079,0.7912031339786335,smoking_intensity,0.7605084675692079,0.7763167124373533,0.65,0.885,0.5,0.7763167124373533,0.5283443134508029,3.0012459754943848,0.7763167124373533,False
190,GENE:G0190,gene,G0190,2.6503689289093018,1,2,0.26390933990478516,0.0,0.6710275300562576,0.2545343009705029,0.0,0.8301228933229581,0.8802615492113471,smoking_intensity,0.8301228933229581,0.7756445396338023,0.42,0.615,0.5,0.7756445396338023,0.3385427332727259,2.6503689289093018,0.7756445396338023,False
166,GENE:G0166,gene,G0166,2.630208730697632,1,3,0.5516922697424889,0.0,0.6658332957934274,0.5320941133815036,0.0,0.8332264086913631,0.8842319067538803,smoking_intensity,0.8332264086913631,0.7750326012736539,0.41,0.93,0.5,0.7750326012736539,0.48569064212004914,2.630208730697632,0.7750326012736539,False
108,GENE:G0108,gene,G0108,2.479867458343506,1,3,0.40134719014167786,0.0,0.6270981712782707,0.38708984883234593,0.0,0.8602993668655529,0.9188666067395366,smoking_intensity,0.8602993668655529,0.7729823890089036,0.325,0.81,0.5,0.7729823890089036,0.3901588167639231,2.479867458343506,0.7729823890089036,False
146,GENE:G0146,gene,G0146,2.7308897972106934,1,3,0.38104473799467087,0.0,0.6917735687912246,0.3675086151136381,0.0,0.8069262626444837,0.8505858728756535,smoking_intensity,0.8069262626444837,0.771179720833439,0.465,0.775,0.5,0.771179720833439,0.41937035442387366,2.7308897972106934,0.771179720833439,False
120,GENE:G0120,gene,G0120,2.6094846725463867,1,3,0.37449465692043304,0.0,0.6604937841584789,0.36119121722187436,0.0,0.8313250455209964,0.8817994742673482,smoking_intensity,0.8313250455209964,0.7711466292129135,0.385,0.755,0.5,0.7711466292129135,0.39695138864926705,2.6094846725463867,0.7711466292129135,False
107,GENE:G0107,gene,G0107,2.4409210681915283,1,1,0.13680797815322876,0.0,0.6170637126872908,0.13194805117160055,0.0,0.8646050344319963,0.924374889338071,smoking_intensity,0.8646050344319963,0.7707193010126809,0.29,0.45,0.5,0.7707193010126809,0.22414626058977358,2.4409210681915283,0.7707193010126809,False
83,GENE:G0083,gene,G0083,2.439969539642334,1,2,0.2185218334197998,0.0,0.6168185532825868,0.21075912711679254,0.0,0.8597718919215157,0.9181918028884342,smoking_intensity,0.8597718919215157,0.7675051780855104,0.285,0.54,0.5,0.7675051780855104,0.2831722059229196,2.439969539642334,0.7675051780855104,False
77,GENE:G0077,gene,G0077,2.681772232055664,1,1,0.1190786063671112,0.0,0.6791185275482591,0.1148484924524824,0.0,0.8105695198160897,0.8552467273821056,smoking_intensity,0.8105695198160897,0.7671826274651823,0.44,0.41,0.5,0.7671826274651823,0.2301485422139838,2.681772232055664,0.7671826274651823,False
103,GENE:G0103,gene,G0103,2.6505191326141357,1,2,0.40383198857307434,0.0,0.6710662297367797,0.38948637800413005,0.0,0.8164576122146449,0.8627794215339475,smoking_intensity,0.8164576122146449,0.7669228256353635,0.425,0.815,0.5,0.7669228256353635,0.4188046748743351,2.6505191326141357,0.7669228256353635,False
198,GENE:G0198,gene,G0198,2.469386100769043,1,3,0.31692109256982803,0.0,0.624397670714604,0.3056628794917712,0.0,0.8515776300001933,0.907708803527121,smoking_intensity,0.8515776300001933,0.7660532371208625,0.315,0.66,0.5,0.7660532371208625,0.3452094090067778,2.469386100769043,0.7660532371208625,False
94,GENE:G0094,gene,G0094,2.5705630779266357,1,0,0.0,0.0,0.6504657140861883,0.0,0.0,0.828270597589246,0.8778918891760803,smoking_intensity,0.828270597589246,0.7641788016311343,0.375,0.1025,0.5,0.7641788016311343,6.504657140861882e-07,2.5705630779266357,0.7641788016311343,False
101,GENE:G0101,gene,G0101,2.6300809383392334,1,2,0.37774960696697235,0.0,0.6658003703509515,0.3643305393659436,0.0,0.8162613424680263,0.862528331728886,smoking_intensity,0.8162613424680263,0.7641643510399188,0.405,0.76,0.5,0.7641643510399188,0.40187576850319284,2.6300809383392334,0.7641643510399188,False
140,GENE:G0140,gene,G0140,2.544538974761963,1,3,0.2806926965713501,0.0,0.6437606565813905,0.27072145053710783,0.0,0.8327725349023078,0.8836512615796759,smoking_intensity,0.8327725349023078,0.7637059590805332,0.365,0.635,0.5,0.7637059590805332,0.33495446040737037,2.544538974761963,0.7637059590805332,False
116,GENE:G0116,gene,G0116,2.5001769065856934,1,4,0.6648871079087257,0.0,0.6323308595093656,0.6412678509101082,0.0,0.8386483604416993,0.8911682626187015,smoking_intensity,0.8386483604416993,0.7617495610640336,0.335,0.97,0.5,0.7617495610640336,0.5063655029844786,2.5001769065856934,0.7617495610640336,False
124,GENE:G0124,gene,G0124,2.6656908988952637,1,3,0.5118094831705093,0.0,0.6749752046098276,0.4936281113653677,0.0,0.8051598349249173,0.848326064630101,smoking_intensity,0.8051598349249173,0.7616506346199643,0.43,0.9,0.5,0.7616506346199643,0.47422862097051943,2.6656908988952637,0.7616506346199643,False
86,GENE:G0086,gene,G0086,2.4493308067321777,1,2,0.1973535418510437,0.0,0.6192304648000749,0.19034281180511367,0.0,0.8464868834472759,0.901196161708341,smoking_intensity,0.8464868834472759,0.7602133132542079,0.305,0.5,0.5,0.7602133132542079,0.2701596934483083,2.4493308067321777,0.7602133132542079,False
84,GENE:G0084,gene,G0084,2.5187652111053467,1,1,0.11428429931402206,0.0,0.6371200985441293,0.11022449697420084,0.0,0.8271297796870258,0.8764324296841607,smoking_intensity,0.8271297796870258,0.756776264114145,0.35,0.37,0.5,0.756776264114145,0.2115243495728739,2.5187652111053467,0.756776264114145,False
165,GENE:G0165,gene,G0165,2.3988795280456543,1,3,0.5821777135133743,0.0,0.6062317949652994,0.5614966010797315,0.0,0.8500810731822271,0.9057942437635278,smoking_intensity,0.8500810731822271,0.7560130193644137,0.275,0.945,0.5,0.7560130193644137,0.4542681369965314,2.3988795280456543,0.7560130193644137,False
133,GENE:G0133,gene,G0133,2.3963680267333984,1,4,0.45239897817373276,0.0,0.6055847117357451,0.4363280879364322,0.0,0.8496394662523354,0.9052292917021395,smoking_intensity,0.8496394662523354,0.7554070017189423,0.27,0.85,0.5,0.7554070017189423,0.4000197997705538,2.3963680267333984,0.7554070017189423,False
100,GENE:G0100,gene,G0100,2.4427974224090576,1,2,0.31918835639953613,0.0,0.6175471515534947,0.3078496016980359,0.0,0.8392249028223912,0.8919058389210693,smoking_intensity,0.8392249028223912,0.7547264952372821,0.295,0.67,0.5,0.7547264952372821,0.3426410725849786,2.4427974224090576,0.7547264952372821,False
135,GENE:G0135,gene,G0135,2.2516679763793945,1,1,0.09873971343040466,0.0,0.5683030366504807,0.09523211245613111,0.0,0.877607905145472,0.9410095889233883,smoking_intensity,0.877607905145472,0.7546563127869345,0.195,0.29,0.5,0.7546563127869345,0.17537661592868714,2.2516679763793945,0.7546563127869345,False
186,GENE:G0186,gene,G0186,2.812278985977173,1,3,0.4568248614668846,0.0,0.7127433285364477,0.4405967474336894,0.0,0.7639554549941954,0.7956128986800243,smoking_intensity,0.7639554549941954,0.754178113608236,0.53,0.86,0.5,0.754178113608236,0.4731009327432494,2.812278985977173,0.754178113608236,False
189,GENE:G0189,gene,G0189,2.4938254356384277,1,2,0.35022906959056854,0.0,0.6306944158758621,0.33778763358639513,0.0,0.8256209560098962,0.8745021768077513,smoking_intensity,0.8256209560098962,0.7525982963418067,0.33,0.72,0.5,0.7525982963418067,0.3665564440530392,2.4938254356384277,0.7525982963418067,False
3,GENE:G0003,gene,G0003,2.743311882019043,1,3,0.4606318175792694,0.0,0.694974093798462,0.44426846634004125,0.0,0.7732414673810833,0.8074925850819916,smoking_intensity,0.7732414673810833,0.7512333394402269,0.485,0.865,0.5,0.7512333394402269,0.46322432828364246,2.743311882019043,0.7512333394402269,False
71,GENE:G0071,gene,G0071,2.615893602371216,1,1,0.11496371030807495,0.0,0.6621450319554837,0.11087977276893139,0.0,0.798388528666579,0.8396634663554828,smoking_intensity,0.798388528666579,0.7509042491554833,0.39,0.375,0.5,0.7509042491554833,0.2204851216296829,2.615893602371216,0.7509042491554833,False
73,GENE:G0073,gene,G0073,2.6061508655548096,1,1,0.0971059501171112,0.0,0.6596348355350825,0.09365638647746573,0.0,0.798744267582325,0.8401185666271566,smoking_intensity,0.798744267582325,0.7498767010811196,0.38,0.2575,0.5,0.7498767010811196,0.20187023173173071,2.6061508655548096,0.7498767010811196,False
123,GENE:G0123,gene,G0123,2.6297407150268555,1,2,0.4360805153846741,0.0,0.6657127125031659,0.4205893174919122,0.0,0.7927335065921333,0.8324289413471513,smoking_intensity,0.7927335065921333,0.7490708269251586,0.4,0.84,0.5,0.7490708269251586,0.43173371931468985,2.6297407150268555,0.7490708269251586,False
99,GENE:G0099,gene,G0099,2.3939456939697266,1,1,0.10982413589954376,0.0,0.6049606026022467,0.105922775112716,0.0,0.839335304554864,0.8920470769364163,smoking_intensity,0.839335304554864,0.7485038397693315,0.265,0.345,0.5,0.7485038397693315,0.19688914265785884,2.3939456939697266,0.7485038397693315,False
93,GENE:G0093,gene,G0093,2.2757515907287598,1,1,0.09861516207456589,0.0,0.5745081311397722,0.09511198562657369,0.0,0.8625319352333383,0.9217227532721098,smoking_intensity,0.8625319352333383,0.7481154422059411,0.2,0.2825,0.5,0.7481154422059411,0.1771796355156911,2.2757515907287598,0.7481154422059411,False
153,GENE:G0153,gene,G0153,2.3541605472564697,1,1,0.0971059501171112,0.0,0.5947100400809865,0.09365638647746573,0.0,0.8463151474189845,0.9009764581289121,smoking_intensity,0.8463151474189845,0.7478432491049494,0.245,0.2575,0.5,0.7478432491049494,0.18200108171508256,2.3541605472564697,0.7478432491049494,False
87,GENE:G0087,gene,G0087,2.4733312129974365,1,1,0.12326882034540176,0.0,0.6254141208949187,0.11888985448334426,0.0,0.8202971391328693,0.867691365845461,smoking_intensity,0.8202971391328693,0.7465527433701898,0.32,0.425,0.5,0.7465527433701898,0.21564534139012825,2.4733312129974365,0.7465527433701898,False
152,GENE:G0152,gene,G0152,2.562967538833618,1,4,0.5240651667118073,0.0,0.6485087388130593,0.5054484275551071,0.0,0.7984130623849062,0.8396948525811153,smoking_intensity,0.7984130623849062,0.7441017956970872,0.37,0.91,0.5,0.7441017956970872,0.4610566151573359,2.562967538833618,0.7441017956970872,False
158,GENE:G0158,gene,G0158,2.444333076477051,1,2,0.268031507730484,0.0,0.6179428097157844,0.25851003410058426,0.0,0.8210822181193433,0.8686957250657067,smoking_intensity,0.8210822181193433,0.7433192673907456,0.3,0.625,0.5,0.7433192673907456,0.31418611325375057,2.444333076477051,0.7433192673907456,False
109,GENE:G0109,gene,G0109,2.3051631450653076,1,2,0.20650119334459305,0.0,0.5820859585824386,0.19916550477714876,0.0,0.846585018320585,0.9013217066108715,smoking_intensity,0.846585018320585,0.7417038325966551,0.21,0.505,0.5,0.7417038325966551,0.25977310402348497,2.3051631450653076,0.7417038325966551,False
182,GENE:G0182,gene,G0182,2.301151752471924,1,3,0.3400522395968437,0.0,0.5810524314002428,0.32797232235306417,0.0,0.8412489345843945,0.894495202535765,smoking_intensity,0.8412489345843945,0.7377738169680039,0.205,0.705,0.5,0.7377738169680039,0.33276214901287604,2.301151752471924,0.7377738169680039,False
98,GENE:G0098,gene,G0098,2.3207170963287354,1,0,0.0,0.0,0.5860934026425927,0.0,0.0,0.8356552468057672,0.8873391430915153,smoking_intensity,0.8356552468057672,0.736716272867054,0.22,0.1025,0.5,0.736716272867054,5.860934026425926e-07,2.3207170963287354,0.736716272867054,False
112,GENE:G0112,gene,G0112,2.5389461517333984,1,5,0.5213293880224228,0.0,0.6423196770485553,0.5028098338753089,0.0,0.7889675808288907,0.8276111557125357,smoking_intensity,0.7889675808288907,0.7349654163805455,0.36,0.905,0.5,0.7349654163805455,0.45546300591619066,2.5389461517333984,0.7349654163805455,False
117,GENE:G0117,gene,G0117,2.727134943008423,1,2,0.34582509100437164,0.0,0.6908061382062379,0.333540100659629,0.0,0.7510507191540287,0.7791037439972374,smoking_intensity,0.7510507191540287,0.7349549411017376,0.46,0.715,0.5,0.7349549411017376,0.3989607903992138,2.727134943008423,0.7349549411017376,False
119,GENE:G0119,gene,G0119,2.17040753364563,1,1,0.12341106683015823,0.0,0.5473664480599907,0.1190270478451861,0.0,0.8612316481619907,0.9200592833135781,smoking_intensity,0.8612316481619907,0.7337128656867844,0.18,0.43,0.5,0.7337128656867844,0.1888430490987717,2.17040753364563,0.7337128656867844,False
70,GENE:G0070,gene,G0070,2.5193395614624023,1,0,0.0,0.0,0.6372680787510779,0.0,0.0,0.7868944816302328,0.8249590196465747,smoking_intensity,0.7868944816302328,0.7311135491988263,0.355,0.1025,0.5,0.7311135491988263,6.372680787510779e-07,2.5193395614624023,0.7311135491988263,False
164,GENE:G0164,gene,G0164,2.510004997253418,1,4,0.4138026759028435,0.0,0.6348630471767938,0.3991028695257786,0.0,0.7795098324137116,0.8155117657311398,smoking_intensity,0.7795098324137116,0.7251874064539667,0.34,0.825,0.5,0.7251874064539667,0.40107212076424614,2.510004997253418,0.7251874064539667,False
72,GENE:G0072,gene,G0072,2.3421530723571777,1,2,0.312074176967144,0.0,0.5916163384776029,0.30098814431476945,0.0,0.8109007250135083,0.8556704414281465,smoking_intensity,0.8109007250135083,0.7236433899528747,0.235,0.65,0.5,0.7236433899528747,0.3245748417103377,2.3421530723571777,0.7236433899528747,False
111,GENE:G0111,gene,G0111,2.3072381019592285,1,4,0.42034057527780533,0.0,0.5826205670262217,0.4054085184574223,0.0,0.8178683010184653,0.8645841295078263,smoking_intensity,0.8178683010184653,0.723602348267024,0.215,0.83,0.5,0.723602348267024,0.3709644105938675,2.3072381019592285,0.723602348267024,False
196,GENE:G0196,gene,G0196,2.331185817718506,1,1,0.14077988266944885,0.0,0.5887906475188505,0.13577885890247668,0.0,0.8114527336758729,0.8563766315048817,smoking_intensity,0.8114527336758729,0.7225836395118661,0.23,0.455,0.5,0.7225836395118661,0.21695865517543791,2.331185817718506,0.7225836395118661,False
195,GENE:G0195,gene,G0195,2.454524517059326,1,2,0.21271935105323792,0.0,0.6205686137532372,0.20516277045279818,0.0,0.7835946965152091,0.8207375722989798,smoking_intensity,0.7835946965152091,0.7206530930261086,0.31,0.52,0.5,0.7206530930261086,0.2810859151192591,2.454524517059326,0.7206530930261086,False
102,GENE:G0102,gene,G0102,2.3473174571990967,1,1,0.11552713066339493,0.0,0.5929469317788537,0.11142317834277604,0.0,0.8019581846832029,0.8442301621850369,smoking_intensity,0.8019581846832029,0.7185885469819453,0.24,0.385,0.5,0.7185885469819453,0.197926341606618,2.3473174571990967,0.7185885469819453,False
136,GENE:G0136,gene,G0136,2.139996290206909,1,1,0.1045556515455246,0.0,0.5395310527436276,0.10084144687056998,0.0,0.840549723612066,0.8936006951052337,smoking_intensity,0.840549723612066,0.7165658739244306,0.16,0.33,0.5,0.7165658739244306,0.17133101184117377,2.139996290206909,0.7165658739244306,False
177,GENE:G0177,gene,G0177,2.3783071041107178,1,4,0.396659716963768,0.0,0.6009313515792588,0.3825688920936124,0.0,0.7907217416892937,0.829855270845272,smoking_intensity,0.7907217416892937,0.7153933112122655,0.255,0.8,0.5,0.7153933112122655,0.37168898338603135,2.3783071041107178,0.7153933112122655,False
114,GENE:G0114,gene,G0114,2.1451833248138428,1,4,0.4410066604614258,0.0,0.5408674817109889,0.4253404676180982,0.0,0.8368205984263145,0.8888299888090673,smoking_intensity,0.8368205984263145,0.7148487352600281,0.165,0.845,0.5,0.7148487352600281,0.35274366545636376,2.1451833248138428,0.7148487352600281,False
154,GENE:G0154,gene,G0154,2.231153964996338,1,1,0.14730314910411835,0.0,0.5630176431401985,0.1420703947101597,0.0,0.8186411131457757,0.8655727956152555,smoking_intensity,0.8186411131457757,0.714295219377727,0.19,0.475,0.5,0.714295219377727,0.21221388592849347,2.231153964996338,0.714295219377727,False
134,GENE:G0134,gene,G0134,2.364495038986206,1,2,0.2439093291759491,0.0,0.5973727009570318,0.23524476482864642,0.0,0.7904273370693659,0.8294786361376799,smoking_intensity,0.7904273370693659,0.7134256685473559,0.25,0.585,0.5,0.7134256685473559,0.2897379318421599,2.364495038986206,0.7134256685473559,False
160,GENE:G0160,gene,G0160,2.1145682334899902,1,3,0.3626292645931244,0.0,0.5329795653996315,0.34974732765410876,0.0,0.8260993635172788,0.8751142082075885,smoking_intensity,0.8260993635172788,0.70404688680361,0.155,0.735,0.5,0.70404688680361,0.31520112637313524,2.1145682334899902,0.70404688680361,False
7,GENE:G0007,gene,G0007,2.6748669147491455,1,1,0.09436988085508347,0.0,0.6773393865213385,0.09101751254724268,0.0,0.7110730251396724,0.7279598893287945,smoking_intensity,0.7110730251396724,0.7026496379250665,0.435,0.24,0.5,0.7026496379250665,0.20434725643077026,2.6748669147491455,0.7026496379250665,False
138,GENE:G0138,gene,G0138,2.3834667205810547,1,1,0.0962001383304596,0.0,0.6022607163192232,0.09278275248630273,0.0,0.7601036612168072,0.7906852612556943,smoking_intensity,0.7601036612168072,0.6964729887874588,0.26,0.25,0.5,0.6964729887874588,0.18345018853165657,2.3834667205810547,0.6964729887874588,False
168,GENE:G0168,gene,G0168,2.4247941970825195,1,3,0.3625124618411064,0.0,0.612908656988574,0.34963467416921484,0.0,0.7510016517173741,0.7790409715459721,smoking_intensity,0.7510016517173741,0.695974814267273,0.28,0.73,0.5,0.695974814267273,0.362412362400664,2.4247941970825195,0.695974814267273,False
145,GENE:G0145,gene,G0145,2.059391975402832,1,2,0.25295786559581757,0.0,0.5187635141861482,0.24397186366216367,0.0,0.8211926198518162,0.8688369630810536,smoking_intensity,0.8211926198518162,0.6938002386336009,0.15,0.6,0.5,0.6938002386336009,0.25623549809516327,2.059391975402832,0.6938002386336009,False
121,GENE:G0121,gene,G0121,2.182964563369751,1,0,0.0,0.0,0.5506017413516335,0.0,0.0,0.7915804218307496,0.8309537887424157,smoking_intensity,0.7915804218307496,0.6907777650470246,0.185,0.1025,0.5,0.6907777650470246,5.506017413516335e-07,2.182964563369751,0.6907777650470246,False
172,GENE:G0172,gene,G0172,2.011820077896118,1,1,0.14410489797592163,0.0,0.5065067110841738,0.13898575732848395,0.0,0.8196837961746866,0.8669067102046443,smoking_intensity,0.8196837961746866,0.686706710644409,0.145,0.465,0.5,0.686706710644409,0.18882972165504677,2.011820077896118,0.686706710644409,False
142,GENE:G0142,gene,G0142,2.168395757675171,1,1,0.11674226820468903,0.0,0.5468481180532526,0.11259514969008758,0.0,0.7847109806991018,0.8221656455652666,smoking_intensity,0.7847109806991018,0.6845068818092597,0.175,0.4,0.5,0.6845068818092597,0.18349598377272602,2.168395757675171,0.6845068818092597,False
188,GENE:G0188,gene,G0188,1.8222203254699707,1,3,0.3182037025690079,0.0,0.4576567186418413,0.3068999264249218,0.0,0.8332141418321994,0.884216213641064,smoking_intensity,0.8332141418321994,0.6709364661414526,0.105,0.665,0.5,0.6709364661414526,0.25353518288977767,1.8222203254699707,0.6709364661414526,False
144,GENE:G0144,gene,G0144,2.3258419036865234,1,2,0.23214352130889893,0.0,0.5874137988851662,0.22389692211162343,0.0,0.7237569575148931,0.7441865679808871,smoking_intensity,0.7237569575148931,0.6658001834330267,0.225,0.565,0.5,0.6658001834330267,0.2779509776805713,2.3258419036865234,0.6658001834330267,False
171,GENE:G0171,gene,G0171,1.933051586151123,1,1,0.09434918314218521,0.0,0.48621216862196387,0.09099755009390113,0.0,0.7992840093855258,0.8408090635910753,smoking_intensity,0.7992840093855258,0.6635106161065196,0.12,0.235,0.5,0.6635106161065196,0.14666979127355723,1.933051586151123,0.6635106161065196,False
